Date,BitcoinPrice,MarketCap,TradeVol,BlockSizeTot,BlockSizeAvg,BlockTransAvg,BlockConTime,Hashrate,Difficulty,MineRev,TransFee,CostTransVol,CostPerTrans,UniAddress,TransPerDay,TransTot,TransExPop,TransExLong,OutValue,TransValue
20/07/2018,7428.045,1.29E+11,490150501.9,175758.7259,0.815292727,1464.474026,11.65,39644702.82,5.18E+12,14443929.5,23.08779797,1.778901606,64.81279613,496859,225529,329395901,215195,142353,914113.8846,109510.711
21/07/2018,7352.495385,1.26E+11,425993493.9,175856.7824,0.715741226,1348.927007,8.933333333,35268339.52,5.18E+12,12556546.63,17.37819099,2.413089182,68.63507931,385949,184803,329580704,177593,116629,642013.5658,71687.28798
22/07/2018,7451.289167,1.27E+11,233536540.4,175938.9177,0.451292709,918.2912088,5.7,46852830.6,5.18E+12,16874334.75,14.77231882,4.368342438,101.6215338,366445,167129,329747833,160823,109190,583088.1688,52417.41808
23/07/2018,7689.884167,1.27E+11,547531100.8,176086.6673,0.890057922,1382.409639,10.225,42733900.44,5.18E+12,15381186.5,26.12072165,1.731014733,67.87000821,473605,229480,329977313,220092,146459,971437.9065,121380.8688
24/07/2018,8112.93,1.32E+11,823187997.8,176232.5396,0.917435553,1631.18239,12.125,40931868.49,5.18E+12,15319928.25,29.64295029,1.410107831,59.9496459,532883,259358,330236671,244147,158708,1184540.435,143048.8439
25/07/2018,8251.165,1.45E+11,864732263.1,176403.3578,0.965074492,1413.60452,10.35,45565664.92,5.18E+12,18661751.63,26.82417337,1.83477644,75.48921382,525951,250208,330486879,238580,153746,996984.0171,122048.8842
26/07/2018,8187.324167,1.41E+11,506038858.7,176530.634,0.771370909,1404.115152,7.283333333,42476467.3,5.18E+12,16911592.5,23.88022702,2.060979831,73.84096036,479849,231679,330718558,221949,148369,880778.2036,101232.4427
27/07/2018,8025.2575,1.36E+11,657006646,176678.6421,0.886276054,1373.634731,10.425,42991333.57,5.18E+12,16568111.75,20.72404572,1.916446421,72.94164601,517777,229397,330947955,217969,147857,975850.5305,110006.939
28/07/2018,8182.251667,1.40E+11,437067809.3,176788.7037,0.759045938,1298.193103,12.775,37327804.6,5.18E+12,14770485.99,16.74880998,2.937671263,79.14850324,395733,188238,331136193,181724,125391,658610.4744,62268.66951
29/07/2018,8206.341667,1.41E+11,261609974.1,176880.3883,0.539320924,990.6294118,7.8,50277183.1,5.60E+12,17431648.02,15.67077716,2.413290645,104.2233261,380500,168407,331304600,161879,112020,661003.3242,88703.39681
30/07/2018,8143.148333,1.42E+11,381316455.5,177002.4741,0.911087888,1723.313433,9.716666667,39630250.21,5.95E+12,13817728.25,24.57789474,1.593963371,60.71469786,479274,230924,331535524,221291,153243,874826.1623,106625.9066
31/07/2018,7916.800833,1.40E+11,685149433.6,177142.1555,0.950214048,1652.904762,8.466666667,43474975.98,5.95E+12,14996021.25,25.5829697,1.612139874,62.57714279,500311,242977,331778501,231945,155911,871944.3434,115565.8389
01/08/2018,7570.869167,1.32E+11,709577850.3,177290.7367,0.990541167,1606.96,8.166666667,44362220.38,5.95E+12,14445819.08,21.2832986,2.012036757,60.57818146,495639,241044,332019545,230531,155175,905661.7549,94246.95109
02/08/2018,7593.149167,1.30E+11,436605505.4,177414.1983,0.806938451,1469.75817,12.95,45249464.79,5.95E+12,14541709.8,25.20903778,1.421315053,65.41608789,470016,224873,332244418,215280,142522,920947.2215,136332.1266
03/08/2018,7394.499167,1.30E+11,473049731.7,177552.6465,0.834025711,1384.692771,7.866666667,49094190.56,5.95E+12,15674653.75,23.21487948,1.678224431,68.95540357,537622,229859,332474277,219270,146467,982848.1276,125025.881
04/08/2018,7247.769167,1.28E+11,450885758.3,177653.685,0.574082176,1088.960227,6.05,52051671.92,5.95E+12,16381955.16,17.19453121,3.367082198,86.06518985,416160,191657,332665934,184081,123992,966188.4193,65849.13587
05/08/2018,6998.718333,1.20E+11,444011358.3,177746.1819,0.578105369,1076.13125,9.825,47319701.74,5.95E+12,14016460,13.6299328,3.77762846,81.96015649,374556,172181,332838115,165613,113824,1022297.11,53304.07567
06/08/2018,6988.079167,1.21E+11,321607416.5,177883.8611,1.050986702,1668.755725,14.45,38743005.8,5.95E+12,11517945.75,17.7504862,1.576899134,53.25904562,452409,218607,333056722,208649,141896,1259506.28,104968.6978
07/08/2018,6993.513333,1.18E+11,367996501.8,178037.3464,1.016458437,1543.344371,7.616666667,44657968.52,5.95E+12,12988132.88,18.61533926,2.029908762,56.28195175,477950,233045,333289767,222137,148187,1138346.253,93901.52773
08/08/2018,6450.366923,1.11E+11,717117072.3,178164.9807,0.81295779,1498.796178,8.433333333,46432457.33,5.95E+12,12792695.75,20.75086011,1.62807999,54.36505624,498557,235311,333525078,222509,146894,1327631.369,121815.3207
09/08/2018,6396.7725,1.10E+11,616864330.7,178284.8297,0.804355664,1492.120805,7.916666667,44066472.25,5.95E+12,12046723.14,20.7502075,1.285489768,54.18494975,467196,222326,333747404,212428,138534,1117999.488,146500.5988
10/08/2018,6396.494667,1.10E+11,486037319.6,178424.2883,0.792378119,1284.931818,6.283333333,52051671.92,5.95E+12,14202869.62,20.41451761,1.875046115,62.80342793,510029,226148,333973552,216581,139133,973946.0398,118419.1951
11/08/2018,6195.653333,1.07E+11,600288986.9,178528.2451,0.611510918,1131.988235,7.016666667,53994493.05,6.20E+12,13261117.58,15.39050663,2.613642276,68.91111723,389255,192438,334165990,183843,122773,800612.2622,81893.01673
12/08/2018,6311.131667,1.09E+11,441814690.7,178618.8499,0.584546742,1064.8,7.783333333,49230273.08,6.39E+12,12308443.93,12.77525693,3.68588648,74.57674276,361543,165044,334331034,158066,110772,606237.6112,52911.97294
13/08/2018,6347.07,1.09E+11,401920311.8,178754.8244,0.906496873,1481.526667,8.9,47642199.75,6.39E+12,12027194.99,19.92080467,1.438320545,54.12072678,459525,222229,334553263,212531,142036,920752.3543,131745.3756
14/08/2018,6050.9425,1.04E+11,663944638.2,178892.4282,1.011792919,1820.75,9.433333333,43195594.44,6.39E+12,10446684.93,26.45582537,0.987919803,42.18803228,514444,247622,334800885,234876,153740,1171296.375,174756.6776
15/08/2018,6362.676923,1.10E+11,702473673.1,179019.7901,0.791067155,1528.360248,7.933333333,51135961.07,6.39E+12,12945905.19,22.16329503,1.475061622,52.61151558,539382,246066,335046951,234158,156602,1053753.716,137937.5115
16/08/2018,6342.629231,1.09E+11,608876687.8,179140.1777,0.761947316,1470.474684,8.25,50183117.07,6.39E+12,12679218.34,24.04769454,1.845990112,54.57300166,479346,232335,335279286,222287,147949,911178.7936,108291.3544
17/08/2018,6476.9,1.12E+11,417505745.4,179266.7982,0.833029454,1538.118421,8.866666667,48277429.08,6.39E+12,12467282.79,24.88424895,1.588065853,53.32593134,512304,233794,335513080,223046,150262,861833.5076,121209.3469
18/08/2018,6436.720833,1.11E+11,366208610.8,179361.2078,0.590060225,1193.34375,7.866666667,50818346.4,6.39E+12,12979347.07,16.45331646,3.482581549,67.97783053,399288,190935,335704015,182739,125125,666835.4931,57901.10836
19/08/2018,6404.063333,1.10E+11,250407540.8,179451.0394,0.619528076,1154.482759,9.466666667,46054126.43,6.39E+12,11716527.56,17.04586085,4.299924624,69.99120409,402086,167400,335871415,160881,116456,599012.1221,42548.32401
20/08/2018,6434.559167,1.11E+11,278407616.8,179573.7666,0.818181573,1433.22,8.733333333,47642199.75,6.39E+12,12251866.12,29.07233893,1.96571836,56.98993001,459855,214983,336086398,206181,142474,859771.4703,96863.94436
21/08/2018,6401.246154,1.10E+11,494275683.8,179689.1751,0.779786689,1471.466216,8.833333333,47006970.42,6.39E+12,12000750.8,24.75227584,1.372003802,55.10568515,449915,217777,336304175,208747,141094,1041449.932,136643.3732
22/08/2018,6575.229167,1.13E+11,578694712.3,179813.1588,0.774898263,1439.58125,8.333333333,50818346.4,6.39E+12,13310066.63,24.27418043,1.313777474,57.78619057,484462,230333,336534508,220761,148278,906348.7742,154080.4451
23/08/2018,6434.881667,1.11E+11,521498142.1,179927.6491,0.768391154,1458.738255,7.933333333,47324585.09,6.39E+12,12109214.18,19.30837036,1.368797787,55.71245805,444345,217352,336751860,208175,149822,876297.0282,137478.9167
24/08/2018,6543.645714,1.13E+11,309487742,180047.4728,0.820710534,1505.808219,8.416666667,48824180.03,6.51E+12,12067487.56,19.15356329,1.82584043,54.89014028,487990,219848,336971708,211378,140516,757997.6732,101002.9975
25/08/2018,6719.429231,1.16E+11,360769405.5,180150.5523,0.763551689,1454.962963,8.833333333,45145645.91,6.73E+12,11480569.01,21.06312548,2.233974577,58.44908364,415347,196420,337168128,189040,130061,660165.4137,76480.86701
26/08/2018,6673.274167,1.15E+11,275471754.4,180249.1131,0.569715503,998.5375723,6.8,57853309.21,6.73E+12,14616492.47,27.80300602,3.852226379,84.6121349,368937,172747,337340875,165532,115718,515508.3119,56858.10724
27/08/2018,6719.266154,1.16E+11,258650857.8,180378.8998,0.701549638,1208.951351,6.866666667,61866255.51,6.73E+12,15757726.02,32.65580356,2.004549063,70.45519019,464083,223656,337564531,213848,146256,974407.7735,116991.6889
28/08/2018,7000.04,1.21E+11,488528814.8,180513.5215,0.879880758,1555.810458,9.9,51165065.37,6.73E+12,13704072.55,45.21346372,1.398547934,57.57070293,488604,238039,337802570,227666,153304,1898012.526,139981.8638
29/08/2018,7054.276429,1.22E+11,417586626.3,180639.7177,0.90788618,1708.690647,9.866666667,46483294.68,6.73E+12,12423621.46,23.64752291,1.426816941,52.30822313,509196,237508,338040078,227847,149584,901330.9707,123431.9185
30/08/2018,6932.6625,1.20E+11,386739901.4,180765.6513,0.817750818,1502.538961,9.416666667,51499477.56,6.73E+12,13512459.52,24.10101603,1.690208327,58.39665122,463656,231391,338271469,221552,154405,854611.4985,115317.2058
31/08/2018,6981.946154,1.20E+11,401228805.9,180891.0744,0.80918129,1529.522581,8.316666667,51833889.75,6.73E+12,13703858.67,25.25628116,1.579286029,57.80365228,511306,237076,338508545,227435,154652,1543688.526,124281.2414
01/09/2018,7100.946667,1.22E+11,346387521.2,181007.2381,0.769296053,1412.788079,8.383333333,50496240.99,6.73E+12,13539458.25,19.2117222,2.54807983,63.46690471,437403,213331,338721876,202384,140497,881906.2924,74829.35581
02/09/2018,7247.935385,1.25E+11,500527999,181100.6937,0.648996729,1299.618056,8.85,48155355.64,6.73E+12,13164449.08,16.3033171,2.947566417,70.34357894,387888,187145,338909021,178075,125564,827630.1381,61620.43733
03/09/2018,7260.949231,1.25E+11,398104449.3,181222.626,0.846752486,1547.895833,10.18333333,48155355.64,6.73E+12,13214317.55,19.91598267,1.823394735,59.28441188,455956,222897,339131918,213726,147038,924600.6359,99809.21562
04/09/2018,7326.8525,1.26E+11,355513975,181343.2925,0.957670738,1843.373016,11.43333333,42135936.19,6.73E+12,11716417.73,24.1065379,1.382894274,50.44418115,474898,232265,339364183,222592,154205,936828.2666,115634.7646
05/09/2018,7113.069231,1.23E+11,534640696.6,181476.4071,1.008443932,1867.25,12.41666667,44142409.34,6.73E+12,11962954.21,31.82732747,1.264140073,48.53578311,497297,246477,339610660,235121,162703,963010.4758,133041.2162
06/09/2018,6433.271667,1.11E+11,963691917.6,181609.6127,0.888037207,1681.74,9.433333333,50161828.79,6.73E+12,12263681.83,31.29006024,1.131678731,48.61505279,501000,252261,339862921,239577,162129,1272957.101,168447.9886
07/09/2018,6444.804167,1.11E+11,419504415.2,181744.8792,0.889911336,1518.355263,9,53036795.53,6.97E+12,12425079.42,27.92194982,1.683672104,53.83716545,539382,230790,340093711,221423,146967,1086048.21,114506.9723
08/09/2018,6366.1075,1.10E+11,291261346.9,181851.4602,0.7105398,1362.853333,7.816666667,52338942.95,7.02E+12,12056257.73,18.81937591,3.307648499,58.97556955,414918,204428,340298139,196232,139283,718862.4172,57255.76271
09/09/2018,6286.425833,1.08E+11,338680872.5,181951.8729,0.616029117,1158.969325,7.033333333,56874984.68,7.02E+12,12924076.09,18.37028897,2.781479097,68.41320877,387388,188912,340487051,179430,130296,720066.6155,73912.84339
10/09/2018,6297.877692,1.09E+11,290980772.8,182073.2463,0.899061756,1650.859259,9.083333333,47105048.66,7.02E+12,10753469.61,19.97514305,1.519531538,48.2508306,451964,222866,340709917,213138,146887,861391.0839,112368.5228
11/09/2018,6296.320833,1.09E+11,314617783.8,182206.0431,0.941821383,1684.900709,10.53333333,49198606.38,7.02E+12,11243810.47,23.27470384,1.516208881,47.32821124,474060,237571,340947488,227959,150863,922450.723,117778.9371
12/09/2018,6273.1375,1.08E+11,321882304.6,182325.1637,0.709051161,1388.541667,6.466666667,58619616.11,7.02E+12,13323607.15,23.91441308,2.003817363,57.11545237,461585,233275,341180763,223259,152168,876514.2186,105993.413
13/09/2018,6450.179231,1.11E+11,349448939.6,182446.3844,0.819058953,1582.493243,8.083333333,51641090.38,7.02E+12,12063757.56,20.29803773,0.965424129,51.50851401,466216,234209,341414972,224763,146112,1120970.318,193728.1224
14/09/2018,6499.0625,1.12E+11,360631436.3,182585.9724,1.057485,1691.287879,10.33333333,46058269.8,7.02E+12,10861356.28,21.21893106,1.481434907,48.65109198,471372,223250,341638222,213969,143443,760332.5131,112810.8244
15/09/2018,6518.655,1.13E+11,232655320.6,182696.5527,0.789859057,1507.65,9.033333333,48849680.09,7.02E+12,11509988.85,15.69995673,3.069273639,54.53136078,427957,211071,341849293,203891,144596,720910.9923,57528.26775
16/09/2018,6480.644167,1.12E+11,181083665,182783.7514,0.627328396,1291.244604,8.216666667,48500753.8,7.02E+12,11344822.24,13.07015213,4.017942988,63.20833864,370211,179483,342028776,173407,124401,688822.0662,43568.81512
17/09/2018,6400.600833,1.11E+11,217488658.8,182906.2838,0.90764783,1778.903704,9.366666667,47105048.66,7.02E+12,10912753.53,17.45767671,1.900246279,45.44102704,481967,240152,342268928,230538,159953,1079845.963,89722.98462
18/09/2018,6296.631667,1.09E+11,346869668.3,183039.2403,0.936313514,1720.133803,9.466666667,49547532.66,7.02E+12,11296243.38,19.01368472,1.87959695,46.24698937,479308,244259,342513187,233130,157798,1028529.035,95446.72249
19/09/2018,6335.826667,1.09E+11,321494577.2,183164.7325,0.804437244,1609.211538,7.766666667,54432500.67,7.02E+12,12463162.54,17.09335521,1.851887708,49.64671557,480227,251037,342764224,241348,158246,936652.7936,106220.9845
20/09/2018,6418.562667,1.11E+11,425834153.3,183290.252,0.815061117,1647.233766,8.4,54756137.2,7.03E+12,12472948.47,18.26192982,1.825632666,49.16920329,493140,253674,343017898,243869,154804,908828.5149,106443.2055
21/09/2018,6669.990833,1.15E+11,524769683.7,183436.0234,1.012301729,1896.1875,9.733333333,51200543.88,7.15E+12,12176819.27,25.61259462,1.23406713,44.59540259,563130,273051,343290949,260230,168280,1183944.941,147934.626
22/09/2018,6709.3125,1.16E+11,424174128.7,183549.4894,0.732038903,1455.077419,8.516666667,55111696.54,7.15E+12,13124461.71,18.65597145,2.854725255,58.1920559,445041,225537,343516486,217038,145973,749155.2196,68523.44085
23/09/2018,6710.445,1.16E+11,251395241.3,183647.8344,0.65563344,1335.46,8.216666667,53333899.87,7.15E+12,12679234.03,14.47737832,3.772284183,63.29521426,401263,200319,343716805,192955,132904,526553.1277,50088.41558
24/09/2018,6639.304167,1.15E+11,273203917.3,183767.2873,0.80711402,1605.878378,7.833333333,52622781.21,7.15E+12,12385677.98,15.50844294,2.45994077,52.11292119,469028,237670,343954475,229298,151443,788427.1633,75835.50245
25/09/2018,6412.459167,1.11E+11,390313648.8,183897.12,0.768240781,1491.792899,8.083333333,60089527.19,7.15E+12,13676604.3,20.31737127,1.624220673,54.24791385,490588,252113,344206588,241825,156052,1366731.27,131313.2758
26/09/2018,6468.631667,1.12E+11,312748554.4,184021.9428,0.898005353,1754.870504,10.68333333,49422747.22,7.15E+12,11369486.09,20.1338664,1.519081258,46.61019931,474079,243927,344450515,234419,153220,1069898.09,115703.7425
27/09/2018,6535.476667,1.13E+11,283381555.4,184147.3582,0.877031231,1739.062937,11,50844984.55,7.15E+12,11836751.48,23.65350638,1.43594265,47.59717668,481907,248686,344699201,239058,161831,906900.7383,126129.9333
28/09/2018,6677.3425,1.15E+11,457654461.3,184279.0542,0.855168669,1650.902597,8.316666667,54756137.2,7.15E+12,13046981.4,28.91825487,1.428381105,51.31778132,527057,254239,344953440,243981,166844,1078383.894,136792.5022
29/09/2018,6550.474167,1.13E+11,373219094.7,184384.4485,0.693383605,1436.440789,8.3,54045018.54,7.15E+12,12571059.9,19.10685859,2.707282172,57.57587925,429818,218339,345171779,209509,147380,753691.167,70886.84283
30/09/2018,6593.135,1.14E+11,190991380.7,184486.6024,0.626711307,1277.361963,8,57956171.2,7.15E+12,13535231.1,15.42794706,3.217554423,65.00759378,413888,208210,345379989,199323,138077,641266.0092,63803.98517
01/10/2018,6590.968333,1.14E+11,256778711.4,184622.0252,0.857105918,1536.835443,7.65,56178374.53,7.15E+12,13160999.45,21.82334691,1.915185518,54.20064017,484982,242820,345622809,233397,160635,823577.9051,104262.6591
02/10/2018,6562.641667,1.14E+11,257999312.6,184761.1262,1.015335803,1786.656934,11.68333333,48711628.55,7.15E+12,11407332.66,25.72269107,1.375535753,46.60391163,484846,244772,345867581,235053,164134,1253120.113,126366.9583
03/10/2018,6470.4025,1.12E+11,332298092.9,184882.6689,0.838225669,1671.055172,9.65,51556103.21,7.15E+12,11865841.35,21.36448501,1.603178094,48.97108723,552112,242303,346109884,232129,156887,791168.0328,114389.3178
04/10/2018,6563.628333,1.14E+11,263127450.3,185002.4649,0.798640053,1621.046667,8.883333333,55588275.24,7.36E+12,12429603.12,18.70916379,1.870347586,51.11760353,506879,243157,346353041,232942,151606,843966.4921,101249.0501
05/10/2018,6568.549167,1.14E+11,220257654.7,185127.6693,0.963110885,1882.453846,11.7,48176505.21,7.45E+12,10814043.71,21.33672301,1.719007639,44.18963673,533086,244719,346597760,236560,162913,739244.4323,95772.50768
06/10/2018,6581.486667,1.14E+11,209968178,185242.9321,0.92210188,1718.744,10.08333333,46323562.7,7.45E+12,10399267.32,17.57876392,2.681032295,48.4040314,441964,214843,346812603,207493,147407,614605.8094,58935.4618
07/10/2018,6558.5375,1.14E+11,155730689.4,185361.0609,0.831893479,1547.401408,9.133333333,52623567.23,7.45E+12,11727102.62,13.06671747,4.760787576,53.37026919,444617,219731,347032334,213562,162528,500647.3596,37558.21256
08/10/2018,6618.567692,1.15E+11,203461059.2,185491.3599,0.965177556,1837.340741,10.03333333,50029447.71,7.45E+12,11279998.43,16.79599849,1.805885877,45.47634639,477297,248041,347280375,238270,165413,829927.2166,94374.5128
09/10/2018,6621.711667,1.15E+11,225814169.3,185616.9937,0.966413523,1814.323077,9.916666667,48176505.21,7.45E+12,10870641.02,16.66631934,1.53818379,46.08898856,463256,235862,347516237,226248,156884,750224.6759,106727.579
10/10/2018,6563.009167,1.14E+11,265718545.5,185746.1481,0.896905521,1701.006944,9.35,53364744.23,7.45E+12,11916022.17,15.6339373,1.573168007,48.64774612,482434,244945,347761182,234713,155645,1041130.22,115412.5897
11/10/2018,6248.635833,1.08E+11,571216727,185892.5593,0.920825635,1650.735849,8.033333333,58923571.75,7.45E+12,12534246.13,18.4172056,1.442195601,47.75551262,499967,262467,348023649,249952,168261,1061283.41,139087.7357
12/10/2018,6260.530833,1.08E+11,326313131.2,186041.5217,1.128503023,1842.227273,10.91666667,48917682.21,7.45E+12,10445356.73,18.44585713,1.299437831,42.95424976,498114,243174,348266823,232989,153771,1118361.91,128397.513
13/10/2018,6260.645833,1.08E+11,182016135.1,186163.0669,0.862022191,1454.588652,8.933333333,52252978.72,7.45E+12,11117559.49,13.28476496,3.016243125,54.20634865,400480,205097,348471920,198020,136370,685161.7797,58874.05926
14/10/2018,6299.399167,1.09E+11,189122800.7,186272.1993,0.957302088,1677.710526,11.33333333,42247089.18,7.45E+12,9054868.806,12.41784997,2.245949434,47.34349132,378042,191259,348663179,184474,125266,662564.6105,64000.45469
15/10/2018,6452.571667,1.12E+11,571754179.7,186425.0886,0.943760957,1647.808642,8.616666667,60035337.26,7.45E+12,13215486.35,23.09602031,0.945638263,49.50640151,502795,266945,348930124,250729,168132,1284006.59,216583.4547
16/10/2018,6596.618333,1.14E+11,667107406.2,186569.0355,1.066273815,1910.866667,10.68333333,50029447.71,7.45E+12,11259236.32,19.31942675,1.246102261,43.64603349,490755,257967,349188091,247689,164724,827843.6574,136972.6611
17/10/2018,6596.276154,1.14E+11,288830228.2,186713.8262,1.049207804,1886.681159,10.06666667,51141213.22,7.45E+12,11502916.7,18.8500803,1.578971727,44.1804745,490530,260362,349448453,250732,168680,893760.3654,110442.1347
18/10/2018,6568.040769,1.14E+11,248067803.5,186851.3029,0.996208051,1836.594203,9.75,49274490.48,7.43E+12,11448484.29,18.05926167,1.304335487,45.17058313,479719,253450,349701903,243595,158370,985320.3669,133635.8076
19/10/2018,6487.444167,1.12E+11,271177659.4,186995.8799,1.018147845,1787.507042,10.41666667,50702736.58,7.18E+12,11629773.63,17.65876226,1.385621115,45.81789742,504470,253826,349955729,245026,162521,961462.4727,129375.826
20/10/2018,6488.825833,1.12E+11,196192211.1,187122.8476,0.88788549,1593.153846,8.483333333,51059798.11,7.18E+12,11691729.24,14.32509812,1.685414656,51.31980478,428969,227821,350183550,220597,143725,674789.5705,106906.9319
21/10/2018,6531.601667,1.13E+11,139219682.7,187236.4961,0.823540116,1532.644928,8.266666667,49274490.48,7.18E+12,11348423.02,12.46404029,3.835445793,53.65557798,403198,211505,350395055,205077,134528,538622.6313,45300.18501
22/10/2018,6498.485833,1.13E+11,161513916,187378.5597,0.916539568,1647.251613,8.933333333,55344536.41,7.18E+12,12699337.84,16.6995118,1.715741542,49.73812819,489859,255324,350650379,246563,162772,877222.8928,113898.2454
23/10/2018,6481.426,1.12E+11,214509494.4,187522.1278,0.932260416,1645.863636,9.016666667,54987474.89,7.18E+12,12584228.61,16.58331992,1.708797446,49.64917408,487825,253463,350903842,245121,162625,1017938.452,113622.7892
24/10/2018,6508.31,1.13E+11,228326458.2,187651.135,1.141656575,2248.59292,13.31666667,40347952.35,7.18E+12,9303249.642,16.94168952,1.189025395,36.61384954,478550,254091,351157933,245309,169900,1003518.331,120219.6097
25/10/2018,6478.0825,1.12E+11,211333434.5,187792.989,1.035430299,1858.386861,9.766666667,48917428.96,7.18E+12,11207341.46,17.53993992,1.361558342,44.01958161,474714,254599,351412532,245106,162401,1010728.031,127063.225
26/10/2018,6473.753333,1.12E+11,196903747.5,187944.2897,1.058047336,1769.244755,10.45,51059798.11,7.18E+12,11687812.02,17.91509911,1.559710016,46.19652025,503383,253002,351665534,245059,163801,826397.8184,115753.2542
27/10/2018,6465.9175,1.12E+11,170476989.6,188068.5766,0.913874301,1718.742647,9.833333333,48560367.43,7.18E+12,11076740.77,13.09651959,2.99938014,47.38732899,418913,233749,351899283,227387,142642,577406.7113,57115.01842
28/10/2018,6448.221667,1.12E+11,132201764.6,188184.5369,0.828287614,1570.428571,9.633333333,49988613.53,7.18E+12,11390873.44,16.5139359,2.465642926,51.80966722,403763,219860,352119143,213104,138009,523974.1397,71645.16472
29/10/2018,6382.668333,1.11E+11,227993897.6,188328.1747,0.98382061,1847.630137,10.23333333,52130982.68,7.18E+12,11773496.66,19.6041759,1.302707923,43.64530891,495173,269754,352388897,259397,173401,810038.604,141597.6785
30/10/2018,6309.452857,1.09E+11,272566870,188473.4991,0.943664909,1839.785714,9.1,54987474.89,7.18E+12,12264134.07,18.77140942,1.949081431,43.28614665,505403,283327,352672224,272587,177734,850773.8666,99727.56289
31/10/2018,6310.284167,1.10E+11,239611665.6,188623.1809,0.918292963,1768.607362,8.283333333,58201028.61,7.18E+12,12962284.69,16.65229276,1.604177546,44.96374982,510366,288283,352960507,277689,177216,932172.355,128050.1836
01/11/2018,6342.280833,1.10E+11,218561001.3,188774.017,0.979455208,1830.785714,9.7,54999360.85,7.18E+12,12319622.95,17.45938887,1.542544233,43.69574823,505057,281941,353242448,271685,170221,926913.4971,125925.6848
02/11/2018,6387.674167,1.11E+11,213130474.2,188933.7558,1.11705493,2046.881119,9.933333333,51070835.08,7.18E+12,11535019.9,18.32471846,1.346957869,39.40848059,565268,292704,353535152,283181,188830,1267746.676,134066.9044
03/11/2018,6363.795833,1.10E+11,173127503.9,189076.3295,0.885550503,1550.086957,7.65,57499331.8,7.18E+12,12893634.88,13.59185156,3.50781981,51.66464267,453207,249564,353784716,243433,154028,597667.0116,57759.29099
04/11/2018,6391.873333,1.11E+11,170377979.3,189203.6575,1.035187366,1839.406504,11.7,43928060.94,7.18E+12,9909549.949,12.83578294,1.902231188,43.79969656,412573,226247,354010963,220335,136545,600027.8314,81500.91284
05/11/2018,6436.965,1.12E+11,181319289.6,189354.0451,1.044358174,2057.520833,10.15,51427973.78,7.18E+12,11706835.7,18.68872972,1.551435067,39.5123436,536752,296283,354307246,287163,187196,880155.4841,117226.2229
06/11/2018,6445.354167,1.12E+11,194984158,189491.266,1.072038437,2230.085938,11.13333333,45713754.47,7.18E+12,10436213.88,19.18392815,1.384611934,36.56043902,519341,285451,354592697,276162,181736,888083.5082,116941.3529
07/11/2018,6538.79,1.14E+11,282785375.6,189640.0069,1.144160846,2259.492308,11.58333333,46428031.89,7.18E+12,10758522.35,20.33841084,1.270783624,36.62675192,522947,293734,354886431,284591,191587,878451.606,129474.3164
08/11/2018,6486.251667,1.13E+11,243318834.9,189781.5727,1.169965612,2294.190083,12.95,43213783.53,7.18E+12,9946659.822,20.99890399,1.280584308,35.83129436,498003,277597,355164028,268586,181186,789766.3663,119749.9372
09/11/2018,6411.280833,1.11E+11,234921792.6,189925.7426,1.13519578,2235.401575,10.83333333,45356615.77,7.18E+12,10321706.72,22.42896582,1.226529812,36.35735171,541363,283896,355447924,275144,184789,857089.2358,131258.8532
10/11/2018,6399.033333,1.11E+11,165583852.5,190050.9202,0.955554313,1927.473282,10.81666667,46785170.59,7.18E+12,10584955.89,16.64920253,2.753249756,41.92078339,448642,252499,355700423,246343,163886,588546.6903,60079.88193
11/11/2018,6378.268333,1.11E+11,130081811,190178.5333,0.874062295,1691.719178,7.65,52142251.2,7.18E+12,11730527.06,14.13978687,3.036853942,47.49374294,422962,246991,355947414,241217,150840,544579.3295,60560.69281
12/11/2018,6401.936667,1.11E+11,161262278.8,190327.8962,1.066877571,2142.9,10.06666667,49999418.96,7.18E+12,11326127.08,19.17199757,1.522725952,37.75300188,510341,300006,356247420,291654,183945,864084.7634,116184.5305
13/11/2018,6372.063333,1.11E+11,233379998.5,190461.0966,1.110003267,2326.333333,12.01666667,42856644.82,7.18E+12,9673254.194,18.07251239,1.183058352,34.65129028,491740,279160,356526580,270789,183298,889566.3896,128317.6362
14/11/2018,6176.155,1.07E+11,394394702,190608.8914,1.094776667,2168.555556,11.23333333,48213725.42,7.18E+12,10581750.71,25.82337117,0.880558614,36.1454141,524969,292755,356819335,283021,185866,1156024.042,194572.3253
15/11/2018,5615.18,97580878799,1154982471,190760.4843,1.193645071,2295.472441,12.95,45356615.77,7.18E+12,9131131.586,38.65118054,0.335555222,31.32195038,523898,291525,357110860,277363,195081,1892836.657,484615.0721
16/11/2018,5596.1925,97259727078,598382905.5,190906.4142,1.158173595,2247.015873,12.41666667,41672924.13,7.18E+12,9020655.432,36.92729384,0.823698462,31.86114717,533314,283124,357393984,273280,188620,1145277.433,195693.8574
17/11/2018,5558.243333,96610259108,295708090.7,191038.9803,0.914248869,1811.372414,8.416666667,47956936.5,6.65E+12,10194101.71,21.55099415,2.088846696,38.81264239,428639,262649,357656633,255955,160749,682834.8488,87802.08702
